CISP,Month,Year,Year month,Attempted murder,Rape,Missing people,Homicides,Thefts,Kidnapping,Area,Crimes
18,9,2015,2015-09-01,0,0,0,1,292,0,Praça da Bandeira,293
18,10,2015,2015-10-01,0,1,1,0,348,0,Praça da Bandeira,350
18,11,2015,2015-11-01,0,1,0,1,298,1,Praça da Bandeira,301
18,12,2015,2015-12-01,1,0,1,0,275,0,Praça da Bandeira,277
18,1,2016,2016-01-01,0,1,1,0,305,0,Praça da Bandeira,307
18,2,2016,2016-02-01,2,2,1,2,385,0,Praça da Bandeira,392
18,3,2016,2016-03-01,0,1,6,1,387,0,Praça da Bandeira,395
18,4,2016,2016-04-01,8,4,2,2,334,0,Praça da Bandeira,350
18,5,2016,2016-05-01,4,0,3,1,367,0,Praça da Bandeira,375
18,6,2016,2016-06-01,0,0,0,2,387,0,Praça da Bandeira,389
18,7,2016,2016-07-01,0,0,0,5,348,0,Praça da Bandeira,353
18,8,2016,2016-08-01,0,0,1,2,392,0,Praça da Bandeira,395
18,9,2016,2016-09-01,0,0,3,0,311,0,Praça da Bandeira,314
18,10,2016,2016-10-01,0,1,1,1,409,0,Praça da Bandeira,412
18,11,2016,2016-11-01,2,1,1,1,431,0,Praça da Bandeira,436
18,12,2016,2016-12-01,0,2,3,2,428,0,Praça da Bandeira,435
18,1,2017,2017-01-01,1,0,0,0,266,0,Praça da Bandeira,267
18,2,2017,2017-02-01,2,1,0,6,256,0,Praça da Bandeira,265
18,3,2017,2017-03-01,2,1,4,2,446,0,Praça da Bandeira,455
18,4,2017,2017-04-01,2,0,1,0,501,0,Praça da Bandeira,504
18,5,2017,2017-05-01,2,1,2,6,495,0,Praça da Bandeira,506
18,6,2017,2017-06-01,4,0,3,2,437,0,Praça da Bandeira,446
18,7,2017,2017-07-01,1,1,1,7,432,2,Praça da Bandeira,444
18,8,2017,2017-08-01,0,1,3,1,485,1,Praça da Bandeira,491
18,9,2017,2017-09-01,0,2,1,2,495,0,Praça da Bandeira,500
18,10,2017,2017-10-01,0,2,2,2,491,0,Praça da Bandeira,497
18,11,2017,2017-11-01,1,2,0,5,772,0,Praça da Bandeira,780
18,12,2017,2017-12-01,4,1,1,0,614,1,Praça da Bandeira,621
18,1,2018,2018-01-01,0,1,0,2,376,0,Praça da Bandeira,379
18,2,2018,2018-02-01,1,0,2,0,417,0,Praça da Bandeira,420
18,3,2018,2018-03-01,0,1,0,4,518,0,Praça da Bandeira,523
18,4,2018,2018-04-01,1,2,2,2,502,0,Praça da Bandeira,509
18,5,2018,2018-05-01,0,1,0,2,484,0,Praça da Bandeira,487
18,6,2018,2018-06-01,3,1,0,5,445,0,Praça da Bandeira,454
18,7,2018,2018-07-01,0,2,1,0,403,0,Praça da Bandeira,406
18,8,2018,2018-08-01,0,1,1,2,510,0,Praça da Bandeira,514
18,9,2018,2018-09-01,0,0,0,1,496,1,Praça da Bandeira,498
18,10,2018,2018-10-01,0,1,2,2,502,0,Praça da Bandeira,507
18,11,2018,2018-11-01,0,0,1,0,444,0,Praça da Bandeira,445
18,12,2018,2018-12-01,0,0,2,2,391,0,Praça da Bandeira,395
19,1,2003,2003-01-01,7,0,1,1,382,0,Tijuca,391
19,2,2003,2003-02-01,2,1,0,3,330,0,Tijuca,336
19,3,2003,2003-03-01,4,0,3,6,364,0,Tijuca,377
19,4,2003,2003-04-01,3,1,1,8,259,0,Tijuca,272
19,5,2003,2003-05-01,4,1,2,3,285,0,Tijuca,295
19,6,2003,2003-06-01,4,2,2,3,274,0,Tijuca,285
19,7,2003,2003-07-01,0,1,0,3,357,0,Tijuca,361
19,8,2003,2003-08-01,11,1,6,3,309,0,Tijuca,330
19,9,2003,2003-09-01,1,1,2,6,325,0,Tijuca,335
19,10,2003,2003-10-01,12,2,3,3,319,0,Tijuca,339
19,11,2003,2003-11-01,7,1,2,4,309,0,Tijuca,323
19,12,2003,2003-12-01,1,1,1,1,389,0,Tijuca,393
19,1,2004,2004-01-01,0,2,3,3,285,0,Tijuca,293
19,2,2004,2004-02-01,5,1,2,1,274,0,Tijuca,283
19,3,2004,2004-03-01,1,0,2,4,348,0,Tijuca,355
19,4,2004,2004-04-01,3,1,3,4,285,0,Tijuca,296
19,5,2004,2004-05-01,4,0,2,1,288,0,Tijuca,295
19,6,2004,2004-06-01,2,1,5,2,305,0,Tijuca,315
19,7,2004,2004-07-01,0,4,1,1,338,0,Tijuca,344
19,8,2004,2004-08-01,1,1,1,1,341,0,Tijuca,345
19,9,2004,2004-09-01,1,2,1,3,340,0,Tijuca,347
19,10,2004,2004-10-01,10,3,0,5,325,0,Tijuca,343
19,11,2004,2004-11-01,10,1,1,4,341,0,Tijuca,357
19,12,2004,2004-12-01,8,0,7,4,382,0,Tijuca,401
19,1,2005,2005-01-01,8,4,2,5,303,0,Tijuca,322
19,2,2005,2005-02-01,2,1,2,3,334,0,Tijuca,342
19,3,2005,2005-03-01,9,4,1,2,378,0,Tijuca,394
19,4,2005,2005-04-01,12,4,5,7,352,1,Tijuca,381
19,5,2005,2005-05-01,4,2,3,3,390,0,Tijuca,402
19,6,2005,2005-06-01,6,2,5,6,384,0,Tijuca,403
19,7,2005,2005-07-01,8,1,5,8,335,0,Tijuca,357
19,8,2005,2005-08-01,6,1,2,7,392,0,Tijuca,408
19,9,2005,2005-09-01,4,2,1,6,305,0,Tijuca,318
19,10,2005,2005-10-01,4,3,3,3,364,0,Tijuca,377
19,11,2005,2005-11-01,7,2,3,6,334,1,Tijuca,353
19,12,2005,2005-12-01,1,2,8,5,374,0,Tijuca,390
19,1,2006,2006-01-01,8,1,1,7,321,0,Tijuca,338
19,2,2006,2006-02-01,1,0,0,3,364,0,Tijuca,368
19,3,2006,2006-03-01,5,1,1,9,342,0,Tijuca,358
19,4,2006,2006-04-01,5,0,4,5,466,0,Tijuca,480
19,5,2006,2006-05-01,9,2,0,6,418,2,Tijuca,437
19,6,2006,2006-06-01,2,1,1,3,471,0,Tijuca,478
19,7,2006,2006-07-01,6,0,2,2,419,0,Tijuca,429
19,8,2006,2006-08-01,3,4,1,1,395,1,Tijuca,405
19,9,2006,2006-09-01,3,0,2,11,379,0,Tijuca,395
19,10,2006,2006-10-01,0,0,4,4,494,1,Tijuca,503
19,11,2006,2006-11-01,3,1,0,6,453,5,Tijuca,468
19,12,2006,2006-12-01,11,3,1,1,471,1,Tijuca,488
19,1,2007,2007-01-01,1,1,4,4,478,0,Tijuca,488
19,2,2007,2007-02-01,3,0,2,0,416,0,Tijuca,421
19,3,2007,2007-03-01,2,0,3,0,439,0,Tijuca,444
19,4,2007,2007-04-01,16,1,4,5,421,2,Tijuca,449
19,5,2007,2007-05-01,8,1,2,3,474,0,Tijuca,488
19,6,2007,2007-06-01,5,1,2,1,490,0,Tijuca,499
19,7,2007,2007-07-01,0,0,0,4,450,0,Tijuca,454
19,8,2007,2007-08-01,7,0,2,4,451,1,Tijuca,465
19,9,2007,2007-09-01,14,1,2,3,499,0,Tijuca,519
19,10,2007,2007-10-01,1,1,0,5,458,0,Tijuca,465
19,11,2007,2007-11-01,2,2,0,4,428,0,Tijuca,436
19,12,2007,2007-12-01,8,0,4,8,487,0,Tijuca,507
19,1,2008,2008-01-01,0,0,2,0,444,1,Tijuca,447
19,2,2008,2008-02-01,2,1,1,4,436,0,Tijuca,444
19,3,2008,2008-03-01,4,1,3,10,412,1,Tijuca,431
19,4,2008,2008-04-01,6,1,1,5,410,2,Tijuca,425
19,5,2008,2008-05-01,2,3,1,7,422,0,Tijuca,435
19,6,2008,2008-06-01,1,0,2,1,460,0,Tijuca,464
19,7,2008,2008-07-01,11,2,1,4,433,0,Tijuca,451
19,8,2008,2008-08-01,1,1,5,3,404,0,Tijuca,414
19,9,2008,2008-09-01,11,4,3,7,383,0,Tijuca,408
19,10,2008,2008-10-01,2,1,8,3,418,1,Tijuca,433
19,11,2008,2008-11-01,5,6,3,1,401,1,Tijuca,417
19,12,2008,2008-12-01,2,4,1,3,410,0,Tijuca,420
19,1,2009,2009-01-01,2,0,0,4,379,0,Tijuca,385
19,2,2009,2009-02-01,1,1,0,2,418,0,Tijuca,422
19,3,2009,2009-03-01,8,1,2,9,484,0,Tijuca,504
19,4,2009,2009-04-01,1,0,1,1,365,0,Tijuca,368
19,5,2009,2009-05-01,6,2,2,5,446,0,Tijuca,461
19,6,2009,2009-06-01,1,1,4,8,383,0,Tijuca,397
19,7,2009,2009-07-01,2,0,2,6,411,0,Tijuca,421
19,8,2009,2009-08-01,1,0,2,2,392,0,Tijuca,397
19,9,2009,2009-09-01,1,0,3,2,339,0,Tijuca,345
19,10,2009,2009-10-01,2,2,1,4,309,0,Tijuca,318
19,11,2009,2009-11-01,0,1,2,9,388,0,Tijuca,400
19,12,2009,2009-12-01,6,1,3,9,399,0,Tijuca,418
19,1,2010,2010-01-01,2,1,5,1,350,0,Tijuca,359
19,2,2010,2010-02-01,3,0,3,2,337,0,Tijuca,345
19,3,2010,2010-03-01,3,2,6,3,368,0,Tijuca,382
19,4,2010,2010-04-01,2,1,4,5,350,0,Tijuca,362
19,5,2010,2010-05-01,0,1,2,0,376,0,Tijuca,379
19,6,2010,2010-06-01,2,1,3,3,403,0,Tijuca,412
19,7,2010,2010-07-01,0,5,3,2,341,0,Tijuca,351
19,8,2010,2010-08-01,2,0,4,2,317,0,Tijuca,325
19,9,2010,2010-09-01,0,2,5,3,293,0,Tijuca,303
19,10,2010,2010-10-01,0,2,8,3,328,0,Tijuca,341
19,11,2010,2010-11-01,3,3,3,0,287,0,Tijuca,296
19,12,2010,2010-12-01,5,2,0,0,312,0,Tijuca,319
19,1,2011,2011-01-01,1,4,7,4,304,0,Tijuca,320
19,2,2011,2011-02-01,1,1,3,2,304,0,Tijuca,311
19,3,2011,2011-03-01,0,0,4,1,327,0,Tijuca,332
19,4,2011,2011-04-01,1,5,1,1,291,1,Tijuca,300
19,5,2011,2011-05-01,0,1,2,0,295,0,Tijuca,298
19,6,2011,2011-06-01,1,2,3,5,275,0,Tijuca,286
19,7,2011,2011-07-01,1,3,4,1,266,0,Tijuca,275
19,8,2011,2011-08-01,8,1,3,7,239,0,Tijuca,258
19,9,2011,2011-09-01,0,4,1,2,267,0,Tijuca,274
19,10,2011,2011-10-01,1,5,3,1,250,0,Tijuca,260
19,11,2011,2011-11-01,1,1,5,2,246,0,Tijuca,255
19,12,2011,2011-12-01,3,0,4,0,283,1,Tijuca,291
19,1,2012,2012-01-01,3,2,1,0,257,0,Tijuca,263
19,2,2012,2012-02-01,1,2,0,2,275,0,Tijuca,280
19,3,2012,2012-03-01,2,9,4,2,294,0,Tijuca,311
19,4,2012,2012-04-01,0,1,3,1,264,0,Tijuca,269
19,5,2012,2012-05-01,0,1,3,0,276,1,Tijuca,281
19,6,2012,2012-06-01,0,4,4,0,250,0,Tijuca,258
19,7,2012,2012-07-01,0,0,4,1,293,0,Tijuca,298
19,8,2012,2012-08-01,0,3,3,0,287,0,Tijuca,293
19,9,2012,2012-09-01,3,0,2,0,242,2,Tijuca,249
19,10,2012,2012-10-01,2,3,4,3,248,0,Tijuca,260
19,11,2012,2012-11-01,1,3,0,0,272,0,Tijuca,276
19,12,2012,2012-12-01,6,0,3,2,248,1,Tijuca,260
19,1,2013,2013-01-01,5,2,3,0,233,0,Tijuca,243
19,2,2013,2013-02-01,0,0,5,0,258,0,Tijuca,263
19,3,2013,2013-03-01,3,3,3,0,248,0,Tijuca,257
19,4,2013,2013-04-01,0,0,2,1,292,0,Tijuca,295
19,5,2013,2013-05-01,1,4,7,0,277,0,Tijuca,289
19,6,2013,2013-06-01,1,4,3,2,286,0,Tijuca,296
19,7,2013,2013-07-01,3,3,3,1,289,0,Tijuca,299
19,8,2013,2013-08-01,2,2,6,3,304,0,Tijuca,317
19,9,2013,2013-09-01,0,3,2,4,300,1,Tijuca,310
19,10,2013,2013-10-01,1,0,2,0,310,0,Tijuca,313
19,11,2013,2013-11-01,2,4,3,5,330,0,Tijuca,344
19,12,2013,2013-12-01,3,0,5,2,308,0,Tijuca,318
19,1,2014,2014-01-01,6,1,3,1,314,0,Tijuca,325
19,2,2014,2014-02-01,3,2,0,1,331,1,Tijuca,338
19,3,2014,2014-03-01,0,3,9,1,364,0,Tijuca,377
19,4,2014,2014-04-01,1,7,0,1,327,0,Tijuca,336
19,5,2014,2014-05-01,0,1,3,3,373,0,Tijuca,380
19,6,2014,2014-06-01,5,2,3,4,388,0,Tijuca,402
19,7,2014,2014-07-01,2,2,2,2,355,0,Tijuca,363
19,8,2014,2014-08-01,4,3,1,0,313,1,Tijuca,322
19,9,2014,2014-09-01,2,2,4,1,304,2,Tijuca,315
19,10,2014,2014-10-01,6,4,2,3,324,1,Tijuca,340
19,11,2014,2014-11-01,2,1,3,2,311,1,Tijuca,320
19,12,2014,2014-12-01,12,6,4,1,262,0,Tijuca,285
19,1,2015,2015-01-01,10,2,5,2,311,1,Tijuca,331
19,2,2015,2015-02-01,8,2,3,3,289,0,Tijuca,305
19,3,2015,2015-03-01,14,4,6,4,359,3,Tijuca,390
19,4,2015,2015-04-01,7,2,6,1,312,0,Tijuca,328
19,5,2015,2015-05-01,14,1,6,0,336,0,Tijuca,357
19,6,2015,2015-06-01,13,1,2,0,328,1,Tijuca,345
19,7,2015,2015-07-01,1,4,5,0,286,0,Tijuca,296
19,8,2015,2015-08-01,15,2,8,0,288,0,Tijuca,313
19,9,2015,2015-09-01,18,1,3,2,284,1,Tijuca,309
19,10,2015,2015-10-01,1,0,3,2,272,0,Tijuca,278
19,11,2015,2015-11-01,2,1,5,0,287,1,Tijuca,296
19,12,2015,2015-12-01,4,2,3,2,366,1,Tijuca,378
19,1,2016,2016-01-01,11,1,4,1,332,0,Tijuca,349
19,2,2016,2016-02-01,5,2,5,1,380,0,Tijuca,393
19,3,2016,2016-03-01,1,2,3,2,322,0,Tijuca,330
19,4,2016,2016-04-01,2,1,2,2,331,0,Tijuca,338
19,5,2016,2016-05-01,9,0,6,2,308,0,Tijuca,325
19,6,2016,2016-06-01,1,1,2,4,379,0,Tijuca,387
19,7,2016,2016-07-01,14,2,3,3,370,0,Tijuca,392
19,8,2016,2016-08-01,1,2,3,2,329,0,Tijuca,337
19,9,2016,2016-09-01,3,1,7,3,283,0,Tijuca,297
19,10,2016,2016-10-01,0,1,5,2,330,0,Tijuca,338
19,11,2016,2016-11-01,2,0,4,0,319,1,Tijuca,326
19,12,2016,2016-12-01,1,2,2,2,380,0,Tijuca,387
19,1,2017,2017-01-01,0,1,3,2,340,0,Tijuca,346
19,2,2017,2017-02-01,0,1,0,1,278,0,Tijuca,280
19,3,2017,2017-03-01,0,6,1,2,388,0,Tijuca,397
19,4,2017,2017-04-01,1,0,0,0,395,0,Tijuca,396
19,5,2017,2017-05-01,5,1,0,2,426,0,Tijuca,434
19,6,2017,2017-06-01,0,0,4,5,390,0,Tijuca,399
19,7,2017,2017-07-01,0,2,3,4,400,0,Tijuca,409
19,8,2017,2017-08-01,0,5,0,2,416,1,Tijuca,424
19,9,2017,2017-09-01,0,3,4,8,392,0,Tijuca,407
19,10,2017,2017-10-01,1,4,4,1,452,1,Tijuca,463
19,11,2017,2017-11-01,1,3,4,2,524,0,Tijuca,534
19,12,2017,2017-12-01,0,2,1,0,470,0,Tijuca,473
19,1,2018,2018-01-01,8,3,4,4,426,0,Tijuca,445
19,2,2018,2018-02-01,3,1,0,2,326,0,Tijuca,332
19,3,2018,2018-03-01,2,0,2,1,378,1,Tijuca,384
19,4,2018,2018-04-01,1,1,2,2,353,2,Tijuca,361
19,5,2018,2018-05-01,1,2,3,4,393,1,Tijuca,404
19,6,2018,2018-06-01,1,1,2,0,415,0,Tijuca,419
19,7,2018,2018-07-01,3,3,2,3,384,1,Tijuca,396
19,8,2018,2018-08-01,2,2,2,1,395,1,Tijuca,403
19,9,2018,2018-09-01,0,0,1,5,392,0,Tijuca,398
19,10,2018,2018-10-01,0,1,2,1,360,1,Tijuca,365
19,11,2018,2018-11-01,5,4,3,4,504,0,Tijuca,520
19,12,2018,2018-12-01,10,2,2,2,392,2,Tijuca,410
20,1,2003,2003-01-01,10,1,0,4,279,0,Vila Isabel,294
20,2,2003,2003-02-01,5,2,4,5,312,0,Vila Isabel,328
20,3,2003,2003-03-01,8,0,2,9,259,0,Vila Isabel,278
20,4,2003,2003-04-01,6,0,1,5,291,0,Vila Isabel,303
20,5,2003,2003-05-01,3,1,5,3,341,0,Vila Isabel,353
20,6,2003,2003-06-01,3,0,6,1,291,0,Vila Isabel,301
20,7,2003,2003-07-01,1,0,3,3,315,0,Vila Isabel,322
20,8,2003,2003-08-01,6,1,0,2,278,0,Vila Isabel,287
20,9,2003,2003-09-01,1,3,8,3,369,0,Vila Isabel,384
20,10,2003,2003-10-01,2,1,2,5,329,0,Vila Isabel,339
20,11,2003,2003-11-01,0,0,2,5,283,0,Vila Isabel,290
20,12,2003,2003-12-01,0,1,2,8,291,0,Vila Isabel,302
20,1,2004,2004-01-01,6,2,3,4,283,0,Vila Isabel,298
20,2,2004,2004-02-01,6,1,3,2,265,0,Vila Isabel,277
20,3,2004,2004-03-01,2,3,2,0,293,0,Vila Isabel,300
20,4,2004,2004-04-01,0,2,13,5,298,0,Vila Isabel,318
20,5,2004,2004-05-01,3,7,2,2,290,0,Vila Isabel,304
20,6,2004,2004-06-01,0,2,2,2,242,0,Vila Isabel,248
20,7,2004,2004-07-01,4,3,2,3,307,0,Vila Isabel,319
20,8,2004,2004-08-01,1,1,4,10,242,0,Vila Isabel,258
20,9,2004,2004-09-01,3,1,5,1,279,0,Vila Isabel,289
20,10,2004,2004-10-01,1,3,4,3,260,0,Vila Isabel,271
20,11,2004,2004-11-01,8,1,1,5,252,0,Vila Isabel,267
20,12,2004,2004-12-01,6,0,5,10,304,0,Vila Isabel,325
20,1,2005,2005-01-01,2,0,3,6,280,0,Vila Isabel,291
20,2,2005,2005-02-01,0,1,6,4,270,0,Vila Isabel,281
20,3,2005,2005-03-01,5,5,6,8,318,0,Vila Isabel,342
20,4,2005,2005-04-01,2,5,1,9,296,0,Vila Isabel,313
20,5,2005,2005-05-01,6,1,1,6,326,0,Vila Isabel,340
20,6,2005,2005-06-01,5,2,2,8,268,0,Vila Isabel,285
20,7,2005,2005-07-01,0,1,0,3,275,0,Vila Isabel,279
20,8,2005,2005-08-01,0,0,2,9,298,0,Vila Isabel,309
20,9,2005,2005-09-01,0,1,4,7,276,1,Vila Isabel,289
20,10,2005,2005-10-01,4,2,6,9,284,1,Vila Isabel,306
20,11,2005,2005-11-01,4,0,4,2,288,0,Vila Isabel,298
20,12,2005,2005-12-01,1,2,1,8,281,0,Vila Isabel,293
20,1,2006,2006-01-01,1,0,1,3,243,0,Vila Isabel,248
20,2,2006,2006-02-01,3,0,5,6,285,0,Vila Isabel,299
20,3,2006,2006-03-01,9,1,2,12,303,0,Vila Isabel,327
20,4,2006,2006-04-01,1,0,2,7,312,0,Vila Isabel,322
20,5,2006,2006-05-01,9,2,2,11,361,1,Vila Isabel,386
20,6,2006,2006-06-01,1,3,2,4,348,1,Vila Isabel,359
20,7,2006,2006-07-01,8,3,1,5,291,0,Vila Isabel,308
20,8,2006,2006-08-01,2,0,1,8,332,2,Vila Isabel,345
20,9,2006,2006-09-01,6,3,2,4,377,0,Vila Isabel,392
20,10,2006,2006-10-01,1,3,3,5,376,0,Vila Isabel,388
20,11,2006,2006-11-01,1,1,0,9,356,0,Vila Isabel,367
20,12,2006,2006-12-01,5,0,2,8,420,0,Vila Isabel,435
20,1,2007,2007-01-01,0,0,1,12,462,0,Vila Isabel,475
20,2,2007,2007-02-01,0,0,0,13,383,0,Vila Isabel,396
20,3,2007,2007-03-01,2,0,0,15,459,0,Vila Isabel,476
20,4,2007,2007-04-01,3,2,0,7,413,0,Vila Isabel,425
20,5,2007,2007-05-01,6,0,4,7,411,0,Vila Isabel,428
20,6,2007,2007-06-01,2,1,0,2,441,0,Vila Isabel,446
20,7,2007,2007-07-01,2,0,4,4,393,0,Vila Isabel,403
20,8,2007,2007-08-01,3,3,3,8,520,0,Vila Isabel,537
20,9,2007,2007-09-01,2,1,0,9,454,0,Vila Isabel,466
20,10,2007,2007-10-01,1,1,1,8,510,0,Vila Isabel,521
20,11,2007,2007-11-01,1,2,3,12,427,0,Vila Isabel,445
20,12,2007,2007-12-01,6,2,1,8,443,0,Vila Isabel,460
20,1,2008,2008-01-01,4,0,6,4,460,0,Vila Isabel,474
20,2,2008,2008-02-01,9,2,1,6,368,0,Vila Isabel,386
20,3,2008,2008-03-01,3,3,4,4,407,0,Vila Isabel,421
20,4,2008,2008-04-01,0,1,6,7,393,1,Vila Isabel,408
20,5,2008,2008-05-01,9,2,2,3,341,0,Vila Isabel,357
20,6,2008,2008-06-01,7,0,2,11,438,0,Vila Isabel,458
20,7,2008,2008-07-01,1,1,3,3,455,2,Vila Isabel,465
20,8,2008,2008-08-01,9,0,7,3,429,0,Vila Isabel,448
20,9,2008,2008-09-01,1,3,2,10,367,0,Vila Isabel,383
20,10,2008,2008-10-01,4,3,2,0,422,0,Vila Isabel,431
20,11,2008,2008-11-01,3,1,0,10,389,0,Vila Isabel,403
20,12,2008,2008-12-01,4,1,3,9,369,0,Vila Isabel,386
20,1,2009,2009-01-01,7,4,6,2,369,0,Vila Isabel,388
20,2,2009,2009-02-01,1,1,1,6,413,0,Vila Isabel,422
20,3,2009,2009-03-01,2,1,2,2,424,0,Vila Isabel,431
20,4,2009,2009-04-01,1,0,0,1,365,0,Vila Isabel,367
20,5,2009,2009-05-01,1,1,4,1,381,0,Vila Isabel,388
20,6,2009,2009-06-01,0,3,1,2,365,0,Vila Isabel,371
20,7,2009,2009-07-01,1,1,2,8,334,1,Vila Isabel,347
20,8,2009,2009-08-01,2,1,0,3,300,0,Vila Isabel,306
20,9,2009,2009-09-01,9,0,3,7,331,1,Vila Isabel,351
20,10,2009,2009-10-01,0,0,1,10,292,0,Vila Isabel,303
20,11,2009,2009-11-01,3,1,3,7,327,0,Vila Isabel,341
20,12,2009,2009-12-01,4,0,2,4,339,0,Vila Isabel,349
20,1,2010,2010-01-01,0,3,2,4,304,0,Vila Isabel,313
20,2,2010,2010-02-01,2,3,0,4,360,0,Vila Isabel,369
20,3,2010,2010-03-01,0,1,3,2,365,0,Vila Isabel,371
20,4,2010,2010-04-01,1,1,2,3,339,0,Vila Isabel,346
20,5,2010,2010-05-01,0,1,3,4,351,0,Vila Isabel,359
20,6,2010,2010-06-01,1,3,3,3,263,1,Vila Isabel,274
20,7,2010,2010-07-01,2,3,0,5,274,1,Vila Isabel,285
20,8,2010,2010-08-01,3,1,2,0,252,0,Vila Isabel,258
20,9,2010,2010-09-01,0,2,3,0,245,0,Vila Isabel,250
20,10,2010,2010-10-01,2,2,4,5,279,1,Vila Isabel,293
20,11,2010,2010-11-01,4,4,3,1,230,0,Vila Isabel,242
20,12,2010,2010-12-01,1,4,2,0,237,0,Vila Isabel,244
20,1,2011,2011-01-01,1,3,3,1,268,0,Vila Isabel,276
20,2,2011,2011-02-01,3,2,15,0,271,0,Vila Isabel,291
20,3,2011,2011-03-01,3,4,3,4,288,0,Vila Isabel,302
20,4,2011,2011-04-01,1,1,4,1,270,0,Vila Isabel,277
20,5,2011,2011-05-01,1,2,4,1,270,0,Vila Isabel,278
20,6,2011,2011-06-01,0,2,3,1,238,0,Vila Isabel,244
20,7,2011,2011-07-01,1,2,0,2,242,0,Vila Isabel,247
20,8,2011,2011-08-01,3,4,0,2,211,0,Vila Isabel,220
20,9,2011,2011-09-01,2,2,2,1,238,0,Vila Isabel,245
20,10,2011,2011-10-01,4,0,1,0,221,0,Vila Isabel,226
20,11,2011,2011-11-01,1,1,2,2,216,0,Vila Isabel,222
20,12,2011,2011-12-01,1,4,1,0,234,0,Vila Isabel,240
20,1,2012,2012-01-01,0,1,2,4,202,0,Vila Isabel,209
20,2,2012,2012-02-01,2,7,6,1,246,0,Vila Isabel,262
20,3,2012,2012-03-01,0,5,4,1,246,0,Vila Isabel,256
20,4,2012,2012-04-01,0,5,1,1,229,0,Vila Isabel,236
20,5,2012,2012-05-01,0,3,5,1,243,0,Vila Isabel,252
20,6,2012,2012-06-01,10,2,3,0,234,0,Vila Isabel,249
20,7,2012,2012-07-01,0,1,4,4,236,0,Vila Isabel,245
20,8,2012,2012-08-01,3,2,2,1,239,0,Vila Isabel,247
20,9,2012,2012-09-01,1,8,1,2,228,0,Vila Isabel,240
20,10,2012,2012-10-01,3,1,2,3,261,0,Vila Isabel,270
20,11,2012,2012-11-01,0,1,1,1,215,0,Vila Isabel,218
20,12,2012,2012-12-01,5,2,4,0,215,0,Vila Isabel,226
20,1,2013,2013-01-01,3,1,2,3,238,0,Vila Isabel,247
20,2,2013,2013-02-01,1,0,3,1,268,0,Vila Isabel,273
20,3,2013,2013-03-01,0,0,3,0,276,0,Vila Isabel,279
20,4,2013,2013-04-01,3,4,1,1,311,0,Vila Isabel,320
20,5,2013,2013-05-01,0,2,1,1,313,0,Vila Isabel,317
20,6,2013,2013-06-01,2,5,5,1,260,0,Vila Isabel,273
20,7,2013,2013-07-01,1,1,0,2,278,0,Vila Isabel,282
20,8,2013,2013-08-01,1,1,0,3,228,0,Vila Isabel,233
20,9,2013,2013-09-01,1,1,0,3,241,1,Vila Isabel,247
20,10,2013,2013-10-01,0,4,0,1,266,0,Vila Isabel,271
20,11,2013,2013-11-01,3,0,2,0,261,0,Vila Isabel,266
20,12,2013,2013-12-01,0,1,2,2,256,0,Vila Isabel,261
20,1,2014,2014-01-01,6,1,0,1,312,0,Vila Isabel,320
20,2,2014,2014-02-01,0,4,1,0,329,0,Vila Isabel,334
20,3,2014,2014-03-01,4,2,3,0,310,0,Vila Isabel,319
20,4,2014,2014-04-01,1,0,6,1,352,0,Vila Isabel,360
20,5,2014,2014-05-01,7,0,6,0,320,0,Vila Isabel,333
20,6,2014,2014-06-01,9,2,1,1,254,0,Vila Isabel,267
20,7,2014,2014-07-01,9,2,5,0,269,0,Vila Isabel,285
20,8,2014,2014-08-01,12,2,2,3,250,1,Vila Isabel,270
20,9,2014,2014-09-01,12,4,2,3,255,0,Vila Isabel,276
20,10,2014,2014-10-01,18,3,4,0,296,0,Vila Isabel,321
20,11,2014,2014-11-01,20,1,4,2,255,0,Vila Isabel,282
20,12,2014,2014-12-01,34,0,7,2,237,1,Vila Isabel,281
20,1,2015,2015-01-01,17,2,9,1,283,0,Vila Isabel,312
20,2,2015,2015-02-01,3,8,2,1,281,1,Vila Isabel,296
20,3,2015,2015-03-01,7,3,4,3,293,0,Vila Isabel,310
20,4,2015,2015-04-01,12,1,2,1,242,0,Vila Isabel,258
20,5,2015,2015-05-01,12,11,1,0,259,0,Vila Isabel,283
20,6,2015,2015-06-01,6,3,3,0,243,0,Vila Isabel,255
20,7,2015,2015-07-01,28,1,3,1,232,0,Vila Isabel,265
20,8,2015,2015-08-01,1,3,2,2,229,0,Vila Isabel,237
20,9,2015,2015-09-01,12,1,4,4,244,0,Vila Isabel,265
20,10,2015,2015-10-01,11,3,0,0,265,0,Vila Isabel,279
20,11,2015,2015-11-01,15,0,8,0,238,0,Vila Isabel,261
20,12,2015,2015-12-01,15,0,4,1,272,2,Vila Isabel,294
20,1,2016,2016-01-01,14,3,1,0,298,0,Vila Isabel,316
20,2,2016,2016-02-01,29,3,2,2,327,1,Vila Isabel,364
20,3,2016,2016-03-01,25,3,2,2,289,0,Vila Isabel,321
20,4,2016,2016-04-01,17,0,2,4,315,0,Vila Isabel,338
20,5,2016,2016-05-01,8,1,2,2,303,0,Vila Isabel,316
20,6,2016,2016-06-01,3,3,2,1,318,0,Vila Isabel,327
20,7,2016,2016-07-01,2,1,4,1,680,1,Vila Isabel,689
